authorId,name,paperCount,citationCount,hIndex
5615752,Lucy L. M. Patston,17,424,9
48014404,K. Waldie,145,3860,35
6798345,L. Tippett,99,3381,33
2097134,M. Corballis,460,17997,67
144664122,I. Kirk,136,4841,39
32800447,A. Froehlich,38,2359,20
2191746,M. DuBray,16,2287,11
5625983,T. Druzgal,34,2248,19
14840864,A. Cariello,27,1259,10
31987379,J. Cooperrider,9,1012,7
145714935,C. Ravichandran,65,2497,25
145282568,P. Fletcher,161,8297,45
118754924,A. Alexander,337,22337,70
1938903,E. Bigler,647,24624,79
144724379,N. Lange,127,13170,51
1398751304,M. Lopez-Larson,35,2023,21
1398319687,D. Yurgelun-Todd,448,26889,93
1723344,M. Corbetta,335,66879,87
145198313,B. Yeo,137,19664,48
34978453,Fenna M. Krienen,39,15072,21
1854883,J. Sepulcre,187,20102,49
1795365,D. Lashkari,39,10245,14
33783361,Marisa O. Hollinshead,14,8136,10
2294317,J. Roffman,148,21770,45
1880815,J. Smoller,624,59099,104
2237693,Lilla Zöllei,75,9291,23
1782963,J. Polimeni,181,17636,48
115372993,Hesheng Liu,120,14967,35
2244234,E. Jeong,135,4077,32
40534815,Krishnaji Desai,10,280,4
1398506844,V. Oertel-Knöchel,66,3208,31
143886908,D. Linden,148,6008,40
2184150607,L. Tian,50,7110,23
38612176,Jinhui Wang,46,9895,31
7589857,Chaogan Yan,82,13883,34
145475635,Yong He,302,38784,92
1398049410,Y. Iturria-Medina,98,4699,30
2079297396,A. Pérez Fernández,14,202,3
144449560,D. Morris,39,598,10
1397326190,Erick Jorge Canales-Rodríguez,101,4717,32
3352921,H. Haroon,58,2085,18
28156265,Lorna García Pentón,2,190,2
1916253,M. Augath,115,12143,31
3939559,L. Galán García,12,217,4
31772450,N. Logothetis,1119,56813,112
145330855,G. Parker,303,21964,72
1398049417,L. Melie-García,69,2852,23
2144717530,J. Lee,18,3635,11
31807723,M. P. Froimowitz,12,1977,10
2077043,N. Adluru,157,3307,31
121358916,Brad Wright,3,160,2
1790727,R. Whitaker,298,11732,58
2070824202,Ran Tao,9,553,6
47883956,Jay S. Reidler,39,2980,10
2110509959,Christine Huang,4,571,2
153830696,Daniel Pope,7,1481,6
5826522,S. Astafiev,36,4903,22
1943292,M. McAvoy,42,6143,26
2268929,B. Biswal,362,34109,66
145543581,S. Gohel,54,4089,19
2111047630,Steve M. Smith,32,7935,20
2859808,Anne-Marie Dogonowski,13,3016,9
37748159,M. Ernst,356,28745,83
143673957,M. Hampson,82,9026,38
2766223,M. Hoptman,143,10895,48
1975270557,J. Hyde,306,29261,60
48915335,V. Kiviniemi,154,10340,36
1728176,R. Kötter,111,16508,43
2118159128,Shi-Jiang Li,155,6737,38
1826530,Ching-Po Lin,162,7577,38
145983144,M. Lowe,215,12780,54
2202381,C. Mackay,240,24831,52
1961916,D. Madden,183,13868,58
2482540,Kristoffer Hougaard Madsen,165,5617,31
2245080,H. Mayberg,463,51968,99
1691333,K. Mcmahon,410,14994,57
2447777,C. Monk,139,15060,48
3154010,B. Nagel,157,10556,51
144177986,J. Pekar,178,21515,65
49214227,S. Peltier,143,11060,45
2379293,V. Riedl,78,7079,35
144979597,S. Rombouts,310,29372,85
2055709,B. Rypma,110,10200,38
39620041,S. Schmidt,76,4059,19
1939696,R. Seidler,245,12798,56
1925838,G. Siegle,254,16884,63
14505378,C. Sorg,250,10545,47
48346751,G. Teng,76,4722,26
3035546,J. Veijola,342,21221,53
1738739,A. Villringer,1223,47389,109
50194916,M. Walter,303,14178,50
46660041,Lihong Wang,94,6760,33
7884891,X. Weng,36,3968,14
2054786866,Peter Williamson,6,3079,4
145703776,C. Windischberger,282,11571,52
143656578,Y. Zang,249,29616,73
48212396,Hong-Ying Zhang,98,3946,21
39402698,Renee M. Poulin,4,2357,3
2110594689,J.S. Anderson,5,319,5
82462239,E. Bigler,10,891,8
47660702,Jutta S. Mayer,23,646,10
144759643,A. Roebroeck,107,6103,37
145446462,K. Maurer,287,6514,44
2372556,S. Stufflebeam,142,6314,40
1792947,T. Hedden,155,18303,58
34650090,J. L. Vincent,25,21286,19
36071906,G. Lohmann,196,8535,41
9763151,L. Uddin,219,28543,64
1915533,M. Petrides,318,39884,95
2117044115,Daphna Bergerbest,1,80,1
144706002,J. Gabrieli,533,71245,144
1930072,Heesoo Kim,42,978,12
2949114,G. Stebbins,334,25349,75
2098836476,D. Bennett,119,3391,21
1903285,D. Fleischman,180,5575,35
119645814,Tanveer Talukdar,12,3607,9
2289371,R. Sperling,932,66624,118
32207254,Keith A. Johnson,737,28119,84
2869848,S. Chance,98,2524,28
9801200,M. Casanova,390,14784,62
2251186,A. Switala,91,3746,31
2329664,T. Crow,789,40912,102
2997067,N. Kleinhans,46,2742,24
38508781,R. Müller,161,11798,54
39651264,David N. Cohen,4,443,3
143668094,E. Courchesne,262,43397,113
3150237,M. Seghier,127,9850,52
1694232,O. Sporns,405,77932,104
3623313,K. K. Wenger,7,4553,6
5195592,R. A. Dosenbach,2,2290,1
31468082,M. Fox,150,35952,56
3284683,W. Seeley,495,46586,98
143968470,V. Menon,310,66009,105
6885426,A. Schatzberg,654,50645,103
49734037,J. Keller,59,10138,31
145702834,G. Glover,494,75095,126
5134145,H. Kenna,50,9888,25
7174732,A. Reiss,600,64806,124
3266708,M. Greicius,188,39679,55
144296359,G. Northoff,688,25257,81
2316490,A. Heinzel,126,6342,34
8487166,M. D. Greck,8,3348,5
1946154,F. Bermpohl,202,12222,47
4154111,H. Dobrowolny,147,5354,31
2862196,J. Panksepp,535,44260,104
1955954,A. Cavanna,446,14505,58
6058943,M. Trimble,508,23914,83
2240919,S. Achard,100,7821,23
143662276,R. Salvador,176,8540,39
47151279,Brandon Whitcher,143,8609,38
1939498,J. Suckling,478,29923,91
34217324,E. Bullmore,971,121034,170
7549580,D. V. Van Essen,135,31979,69
1715046,K. Stephan,335,35578,91
2096089,J. Marshall,399,20002,74
1737497,Karl J. Friston,2596,250033,239
145602339,J. Rowe,506,21652,80
6726050,A. Ritzl,21,2545,14
38644159,G. Fink,1043,63013,118
48862322,F. Kruggel,143,5257,40
144134741,D. V. Cramon,229,13904,64
1699926,A. Toga,1489,119031,167
145363225,P. Thompson,1666,102332,157
34644197,M. Herbert,64,6775,30
1994767,G. Harris,183,12054,61
6088631,K. T. Adrien,3,763,3
2680210,D. Ziegler,36,3386,18
1796886,N. Makris,379,42878,88
33605502,D. Kennedy,281,47583,86
1950933,C. Chabris,156,20127,49
4688904,A. Bakardjiev,52,3251,22
2069365353,J. Hodgson,6,1184,5
40393924,M. Takeoka,66,2579,25
1404511422,H. Tager-Flusberg,337,32505,97
143784019,V. Caviness,277,33119,87
3220443,J. Szaflarski,357,14139,63
49324326,B. D. Ward,100,3546,31
5911769,T. Hammeke,142,17405,59
1714460,K. Watkins,163,21952,47
2328876,T. Paus,590,52504,108
2383447,J. Lerch,411,29478,85
15383401,A. Zijdenbos,15,8312,7
144466970,D. Collins,505,46265,94
5933973,P. Neelin,22,10718,15
152515136,J. Taylor,4,571,4
2072649346,K. Worsley,10,1091,5
144159535,Alan C. Evans,787,115696,168
1954157,E. Akbudak,50,12772,30
1921060,H. Kraemer,592,71287,136
2235415,J. Yesavage,501,43170,72
2157389479,J. Taylor,30,1716,19
2851840,D. Kupfer,1058,116687,148
1774080,M. LeMay,71,5425,27
4767600,A. Ferdinand,45,1037,15
3460087,S. Rahurkar,31,672,8
122059800,Sally Engler,27,460,7
2173702443,J. Hill,377,49309,80
48667559,J. Peters,168,12962,50
1997090296,K. M. Ross Middleton,1,229,1
2141990805,S. Patidar,2,229,1
37265403,J. Kemnitz,240,12821,50
3229359,J. Speakman,761,36566,101
5877684,T. Brisbois,12,721,6
38274800,A. Farmer,76,4063,27
3839946,L. Mccargar,177,12602,47
1691323,José R. Fernández,148,5511,34
6475027,M. Gillman,577,58385,126
4190142,K. Fairman,116,1417,18
153090177,Corby K. Martin,316,12819,56
4637646,L. Redman,270,11804,55
1703273,J. Levine,265,16629,71
39015075,S. M. Wright,10,2015,9
4471209,L. Aronne,235,12413,51
38512514,L. Redman,11,788,6
4262536,Lisa M. Nackers,24,1561,15
49559152,K. Ross,68,1250,20
5091116,S. Kriemler,296,13929,57
145084533,L. Zahner,117,3976,35
144470749,C. Schindler,538,30313,88
31787384,U. Meyer,36,2158,16
13786328,T. Hartmann,10,1102,9
115545692,H. Hebestreit,159,4582,38
1397647643,H. Brunner-La Rocca,280,14464,57
6780326,W. van Mechelen,557,42079,106
6204060,J. Puder,187,10417,46
8934376,S. Lilienfeld,582,25726,87
4462749,Rachel J. Ammirati,14,574,8
6003882,Kristin Landfield,7,658,5
2158199809,T. Wu,19,1098,13
2203043381,X. Gao,4,478,1
13858203,M. Chen,2,478,1
2087216415,R. V. van Dam,153,28553,82
34809812,M. Dobbins,194,8737,43
28094187,Kara De Corby,1,965,1
4494118,P. Robeson,36,1946,12
25811306,Heather Husson,14,1919,7
4938668,Daiva Tirilis,10,1190,6
16596951,M. Kramer,613,45261,104
4664084,E. Fombonne,423,48509,103
77646879,S. Igumnov,21,1174,3
7215816,I. Vanilovich,22,4554,13
4708901,L. Matush,38,2615,17
2075187184,E. Mironova,8,1173,3
145403140,N. Bogdanovich,55,5269,25
2442014,R. Tremblay,774,50322,122
2695345,B. Chalmers,183,8342,38
2108144267,Xun Zhang,29,1261,14
2542942,R. Platt,538,27793,84
10075278,Z. Sevkovskaya,18,3441,11
10080503,I. Dzikovich,16,3383,11
145554457,G. Shishko,14,3028,9
143792045,J. Collet,227,13406,50
145757090,Richard M. Martin,462,24895,70
1885894,G. Davey Smith,997,90199,147
5038757,E. Hodnett,200,16330,56
39312100,S. Shapiro,48,6142,27
6437869,S. Whybrow,108,2586,25
39665464,C. Mayer,20,344,9
48051620,T. R. Kirk,48,887,14
49198096,N. Mazlan,11,437,9
2219201,R. Stubbs,133,6318,42
84606721,J. Linde,84,3827,28
50007551,R. Levy,234,6575,42
4950739,N. Pronk,300,10250,50
4254581,R. Boyle,115,3264,32
3997693,J. Vasselli,65,2102,23
2252041,R. Weindruch,270,33087,85
146739613,F. Pi-Sunyer,108,6624,39
4788764,C. Boozer,57,4564,29
2610586,N. Yi,151,5367,38
2109436435,Chenxi Wang,19,4838,14
5940537,A. Pietrobelli,337,19588,66
4214422,L. Sjöström,197,36986,78
3613107,A. Lindroos,126,13680,34
4350939,Markku Peltonen,455,38973,81
4489606,J. Torgerson,71,12754,26
49724686,B. Carlsson,155,20882,53
3616961,S. Dahlgren,8,11198,8
117081423,B. Larsson,84,21193,41
6815745,K. Narbro,21,11549,17
1879004,C. Sjöström,95,16518,40
47982304,M. Sullivan,119,28374,66
4796497,H. Wedel,368,84751,102
1403643482,Julia A. Ello-Martin,8,2032,7
3496112,B. Tohill,29,2724,17
3959194,S. Carroll,109,3314,28
153481602,M. Dudfield,8,341,7
153467383,N. McLean,3,787,3
152371794,S. Griffin,8,2508,4
115113615,K. Toney,3,447,1
3857456,W. Hardeman,155,16896,39
2728091,S. Rössner,551,21080,73
2092738701,L. Wiersema,2,175,2
6421587,J. Hewitt,426,24743,83
2119886,M. Shermer,332,2574,22
5951734,G. Taubes,218,4799,33
6949181,D. Schlundt,278,9414,53
6140362,T. Sbrocco,94,2571,30
1420755367,J. Pope-Cordle,6,676,6
37337763,T. Sharp,56,2505,24
2349612,M. Jetté,50,1610,12
34449313,K. Sidney,40,2183,17
15748921,G. Bluemchen,132,1905,11
144514917,J. Bohlen,16,478,8
114896982,J. Held,45,830,15
116268731,M. O. Sanderson,6,393,5
47132885,R. Patterson,139,4962,27
2831392,Adam C. Oei,11,566,6
2052852975,Michael D. Patterson,19,665,8
118087229,F. Petermann,506,11683,55
49303268,D. Wechsler,117,28139,30
1742872,D. Bavelier,227,19664,65
145059779,C. S. Green,127,10238,37
2469356,A. Pouget,155,18550,53
31791248,Paul Schrater,47,1640,11
3046109,M. Sugarman,49,1094,17
2772400,Katherine Medford,4,180,1
2358457,E. Klobusicky,8,1197,6
2942765,Matthew S. Cain,91,2054,24
34543856,A. Landau,69,1504,17
1864365,C. Sanchez,55,1557,18
3516620,Tilo Strobach,114,2597,27
1721092,Roman Liepelt,109,2862,27
144940935,T. Schubert,168,5408,39
2175588,A. Kiesel,199,5901,39
49437726,Jessica L. Irons,47,769,15
2019567,R. Remington,234,10708,48
80173694,J. P. Mclean,14,1190,10
6946085,A. Lillard,134,6023,38
4211541,A. Erisir,65,4412,34
3449397,J. Rouder,203,19424,55
3448664,R. Morey,165,15261,43
145125201,P. Prins,151,4768,38
1898854,Sebastiaan Dovis,19,809,9
46946945,A. Ponsioen,6,419,5
2067398563,E. T. Brink,6,419,5
8293227,S. Oord,93,908,14
4513007,J. W. Karle,3,157,3
2044127,S. Watter,41,951,15
2845096,J. Shedden,50,890,15
2118697,L. Colzato,267,10551,57
2073276411,Pieter J.A. van Leeuwen,1,186,1
116704037,W. P. van den Wildenberg,68,3704,29
4506994,B. Hommel,629,32643,92
2122562,Matthew W. G. Dye,50,2671,20
2397595,E. Ophir,4,1340,3
2029850,C. Nass,212,24396,67
145800001,M. Fisher,97,4953,36
49711689,C. Holland,14,1129,7
2392704,M. Merzenich,311,39655,99
49820463,S. Vinogradov,272,10886,57
48881974,Renjie Li,12,879,5
5357274,U. Polat,156,6763,39
3431159,W. Makous,85,2810,28
49510044,Adam Moore,11,1429,3
8163639,Manish Kumar Dwivedi,41,3999,23
1739475,J. Goh,68,2903,27
3260451,D. Park,227,24573,69
2137932,C. Basak,54,7151,25
2289602,W. Boot,302,7482,39
2437622,M. Voss,169,17878,62
3281403,D. Simons,400,28953,86
2718921,M. Fabiani,208,14108,65
3337053,G. Gratton,214,22528,67
2249035,S. Ravizza,62,2631,21
144836484,C. Carter,509,64266,107
144704607,J. Au,33,3745,18
47529047,E. Sheehan,5,2648,4
2054864030,Nancy Tsai,8,2659,5
83261181,G. Duncan,191,13107,53
2924804,M. Buschkuehl,82,9062,36
2460284,S. Jaeggi,143,10099,40
2108685932,Jing Feng,16,1838,8
3034755,I. Spence,72,4036,28
144654836,J. Pratt,396,10223,50
2482801,H.L.J. van der Maas,160,9809,45
2253186,R. Grasman,102,5721,29
114504626,N. C. Wouwe,5,332,5
144152816,Tristan Lavender,3,277,3
2262729,M. Posner,486,107536,137
3144217,B. Sheese,33,3676,19
2185145,Y. Odludas,3,207,2
39809575,Yiyuan Tang,48,1686,15
39500842,E. Vogel,261,24755,60
6534131,A. McCollough,27,1910,7
4236324,M. Machizawa,42,3861,11
37842641,A. Conway,114,17649,40
2585782,M. Kane,170,26942,59
2925040,M. Bunting,43,6056,18
47033371,D. Hambrick,44,7125,20
144791275,O. Wilhelm,215,11894,43
4230433,R. Engle,235,42515,80
3484063,A. Castel,191,7100,42
2082763984,Emily Drummond,1,480,1
3932608,K. Ridderinkhof,245,21921,76
49358710,M. Worm,12,317,5
4472703,R. Somsen,47,1320,18
1715734,M. W. van der Molen,128,10425,44
37492930,P. Olesen,16,4127,13
40003102,H. Westerberg,25,8127,16
1842879,T. Klingberg,155,19149,51
3748173,M. Milders,61,2993,26
2055289416,Sandra Fuchs,10,684,8
144723673,J. Crawford,218,26143,72
3693515,C. Lejuez,394,25231,87
2206373,J. Read,175,10941,47
3967576,C. Kahler,364,20642,76
73819397,J. Richards,106,10424,37
3366296,S. Ramsey,105,5805,34
7453054,G. Stuart,291,11326,53
2738479,D. Strong,252,13406,54
152443841,Richard A. Brown,196,11437,52
145822452,J. Duncan,241,41525,75
145671619,R. Ratcliff,289,39128,97
152610279,A. Ardila,360,12936,62
2496578,M. Rosselli,218,10476,51
30209315,A. Puente,221,2700,27
145179124,I. Good,671,16585,57
2811424,M. Aitkin,147,10479,38
79916081,M. Turner,15,2560,8
2679516,P. Gallina,23,556,15
4982507,S. Apesteguía,72,2688,28
5675575,Alejandro Haluza,11,218,8
5893476,J. Canale,31,774,14
5803506,R. Benson,123,4731,41
4843587,N. Campione,58,1645,18
4803682,M. Carrano,104,5179,41
6596188,P. Mannion,102,3880,41
50433028,C. Sullivan,99,2945,31
3222840,P. Upchurch,179,8428,51
1390712168,D. Evans,138,3792,32
88134850,P. Mocho,31,376,12
1399118500,R. Royo‐Torres,45,1051,18
38297880,F. Ortega,122,2542,27
2015934,J. Carballido,77,1259,22
49077695,P. Sander,177,6126,45
1395306546,Iczn,241,536,6
2110231754,Johnson Martin,52,293,6
144713656,Michael P Taylor,44,651,13
46852650,V. Díaz,19,342,10
87212873,X. P. Suberbiola,58,1963,27
145449569,J. Sanz,223,7103,47
2049229323,Rosie N. Barnes,4,273,2
39134786,J. Russo,17,101,4
4479683,Gordon Dzemski,4,160,3
2471186,D. Pol,149,6121,48
2454539,J. Canudo,137,3143,33
145463085,A. Garrido,63,1310,22
1399141235,M. D’Emic,50,1225,18
50753760,K. Brink,42,467,14
11640072,Elizabeth A. Freedman,6,266,4
87460776,Christopher T. McGarrity,2,80,2
73410074,Marc E. H. Jones,70,2024,25
35258252,M. Young,136,4130,36
37865226,E. Rayfield,174,5436,42
5148012,C. Holliday,90,2010,25
2280652,L. Witmer,148,6615,44
47430441,David J. Button,18,384,10
3410625,P. Barrett,283,8190,49
1403302357,D. Schwarz-Wings,26,580,14
2071882272,N. Böhm,12,128,5
39590814,D. C. Woodruff,28,726,12
34551409,D. Fowler,31,604,13
6458544,Victoria M. Arbour,50,880,20
38951154,P. Currie,350,12818,65
87984491,J. S. Marpmann,2,70,2
31461622,Ben Pabst,4,74,3
2116436518,Mark D. Evans,14,287,7
5408521,P. Druckenmiller,82,1664,24
40059536,Jay P. Nair,17,207,7
4655807,S. Salisbury,104,2102,26
2850453,Fabien Knoll,93,1464,21
4035164,R. Ridgely,47,1861,24
143916159,R. Butler,198,6487,48
3928272,S. Brusatte,243,7000,47
4934773,B. Andres,28,775,13
6726550,B. Hedrick,59,585,15
1411981830,A. Tumarkin-Deratzian,24,446,10
50723958,P. Dodson,145,4954,40
2072135384,F. T. Fernández-Baldor,18,241,9
121338204,P. Huerta,50,839,16
48525771,D. Montero,7,198,7
6774391,John A. Whitlock,27,1221,12
90390452,J. Calvo,116,3956,35
152239130,JEFFREY A. Wilson,77,5986,36
31441475,M. Wedel,56,1566,21
116016949,R. Cifelli,192,6357,46
48922259,L. Jacobs,185,6697,43
6383488,A. Schulp,121,1684,22
6872221,M. Polcyn,79,1835,26
2060871483,T. S. Tavares,5,172,5
13240549,André Buta Neto,3,124,3
16334862,M. Morais,11,219,6
39796463,M. Antunes,91,1185,19
4013235,T. Ikejiri,22,502,9
3885930,Emile M. Moacdieh,1,234,1
2873676,H. Zaher,156,3762,32
144300835,A. Carvalho,8,384,6
35981264,Paulo M. Nascimento,6,297,4
2177325,C. Riccomini,107,3520,33
7139486,P. Larson,33,936,16
2087421299,Rubén D. Juárez-Valieri,3,129,2
1422314229,R. Pires-Domingues,3,247,3
21467561,N. J. da Silva,19,605,12
4089858,Diógenes de Almeida Campos,7,528,7
90568693,Jerald D. Harris,55,1653,25
83733156,K. Carpenter,116,3441,35
50579753,M. Lamanna,80,1926,26
3501486,A. Balanoff,37,1136,21
3861117,G. Bever,29,1174,20
4208830,D. Chure,47,822,15
9788773,B. Britt,37,878,13
31441180,O. C. Marsh,244,4711,32
123054162,K. C. Rogers,56,1658,15
33248166,Kristian Remes,11,887,11
2071789569,I. Fierro,12,228,8
3984675,R. Kosma,12,312,7
46269630,J. M. Marín Ferrer,2,92,1
5073256,O. Idé,21,972,15
145609888,A. Maga,11,874,11
49055988,A. Cobos,46,753,16
123010529,L. Luque,40,1372,21
47048921,A. Aberasturi,6,96,5
7688509,E. Espílez,18,383,10
2118779890,Ana González,3,71,2
7683112,L. Mampel,25,424,11
145243928,L. Alcalá,109,2290,26
66413714,B. G. Riga,26,847,15
104583258,Elena Previtera,13,160,8
103430994,C. Pirrone,6,204,5
2862676,P. Goloboff,109,13284,39
143758333,K. Nixon,113,15112,48
35934653,Nicole Klein,84,1952,25
117775281,M. Sander,43,825,13
2499103,P. Sereno,107,9987,50
2073785936,T. Rowe,11,561,7
5618773,M. Schweitzer,121,3625,35
50385596,D. Schwarz,38,829,15
5555180,B. Breithaupt,81,955,18
37706196,E. Frey,128,2927,31
32575717,L. Salgado,45,711,14
2054853949,I. S. Carvalho,5,103,3
2068785932,A. Garrido,14,158,7
4527742,T. Laven,3,208,2
4548557,Nils Knötschke,11,428,7
47865077,B. Platt,53,420,12
5266000,S. Hasiotis,219,4627,39
87499036,J. Bonaparte,42,1980,24
5509493,D. Ksepka,95,2627,31
120319563,M. Norell,301,15538,74
145064264,O. Rauhut,112,4272,38
48356843,R. Fechner,11,594,8
5935590,G. Cladera,15,795,12
104084273,P. Puerta,18,675,11
50610183,Catherine A Forster,66,3610,33
5257044,Matthew F. Bonnan,25,733,15
2083896013,Fidel Torcida,1,60,1
147321929,L. Á. Izquierdo,2,72,2
2058974459,G. Pérez,2,65,2
4209744,M. Källersjö,86,13925,43
2806522,B. Oxelman,141,6805,43
1945523587,Martıacute;n J Ramıacute;rez,1,695,1
10132350,C. Szumik,43,1837,17
6991952,D. Wellik,89,4129,30
4872081,M. Capecchi,336,39242,103
50343073,S. Chatterjee,86,3192,33
143894239,Zhong Zheng,19,396,9
2061979841,J. Bonaparte,2,212,2
1457320506,W. D. W.-D.Heinrich,1,85,1
104906186,R. Wild,11,298,7
120617680,Sereno,7,522,3
2070595961,Beck,8,568,4
30002198,Dutheil,2,506,2
2071356207,Larsson,4,527,3
2101828570,Lyon,5,531,3
2091514908,Moussa,20,306,6
30018721,Sadleir,2,506,2
1396003323,Sidor,8,508,2
2099635159,Varricchio,2,506,2
121668627,Wilson,48,1083,10
145010771,R. Martínez,50,1851,23
6496590,Oscar A. Alcober,31,1585,19
144823779,W. Heinrich,43,1413,21
5040386,L. Gabunia,10,1239,8
88498398,G. Mchedlidze,7,39,3
104840125,V. M. Chkhikvadze,5,38,2
3700123,S. Lucas,1171,11763,47
152139249,S. Jain,14,328,8
31209933,S. Bandyopadhyay,44,816,16
49432352,P. Wagner,95,4128,35
102286890,James H. Madsen,26,415,9
38770483,J. Mcintosh,21,885,14
1732737,D. S. Berman,99,2554,29
2057717207,M. Foote,10,1196,7
19258495,M. Wills,86,3782,31
48190505,D. Briggs,408,18184,78
144067413,D. Russell,83,3576,34
108022997,A. Charig,8,157,7
2003258235,W. Coombs,26,1076,19
38747702,D. Gillette,71,1573,20
91720435,J. A. Jensen,39,694,15
153691655,P. Sneath,1,2894,1
2060886350,ROBERT R. Sokal,1,2894,1
34856370,C. W. Gilmore,114,2425,26
81763060,W. J. Holland,125,546,13
87564156,H. Osborn,483,3960,30
11395482,C. Mook,71,856,16
145775054,O. A. Peterson,56,351,11
39623372,J. B. Hatcher,31,199,7
48460383,J. B. Hatcher,12,429,6
46677106,Sarah S Cohen,55,1766,25
6250962,L. Signorello,211,15725,63
50095303,Elizabeth L. Cope,7,170,5
1940399,J. Mclaughlin,410,31403,97
3055993,M. Hargreaves,135,3940,35
144546730,W. Zheng,1491,78932,129
80586916,W. Blot,935,62683,121
5463521,P. D. De Chavez,27,1165,13
5474134,M. Biggs,183,8435,49
2863075,J. Pankow,668,40469,93
2649790,A. Bertoni,474,20517,75
3105191,S. Golden,408,20561,69
3640434,K. Mukamal,709,27490,82
1421123440,Brenda W. Campbell-Jenkins,8,641,5
144610934,A. Dyer,311,37958,96
1399246097,K. Fontaine,8,874,4
49249067,R. McCubrey,68,531,12
1400774446,N. Pajewski,4,72,3
1400710235,S. Keith,4,666,3
1992987045,S. S. Bangalore,2,65,2
1400119321,C. Crespo,1,30,1
119945721,D. Allison,70,11891,43
6588816,A. Jerant,153,6383,41
35968845,P. Franks,218,16644,63
4383863,M. Nagai,98,3250,29
3188514,S. Kuriyama,351,11604,53
5576477,M. Kakizaki,85,3275,36
114618718,K. Ohmori-Matsuda,53,2344,30
2814701,T. Sone,85,1967,27
5739263,A. Hozawa,421,13824,60
6228151,M. Kawado,80,1344,21
50570463,S. Hashimoto,202,4413,37
145868345,I. Tsuji,699,28110,81
2223562,S. Elliott,280,7943,49
6729524,M. Joffres,126,22465,53
143904816,P. Pahwa,253,3393,32
2408614,K. Raine,242,6631,41
5593810,S. Kirkland,206,6365,39
145610039,G. Paradis,358,12740,64
2193511,M. Lainščak,411,16709,63
48753705,S. von Haehling,418,24742,75
6331055,W. Doehner,425,21951,73
5193101,S. Anker,1416,140884,165
8050178,Lisanne Schenkeveld,8,371,5
100550084,M. Magro,97,2348,23
3815883,R. Oemrawsingh,99,1792,21
2386927,M. Lenzen,169,18309,32
1395928603,P. De Jaegere,55,4694,33
144386644,R. V. van Geuns,457,23224,78
49099952,P. Serruys,3825,200133,202
78290160,R. V. van Domburg,555,27950,82
4743801,M. Zunzunegui,261,8584,50
